state,date,fossil,geo,hydro,nuclear,secondary,solar,wind,population
NJ,2001-02-01,2004667.328,,1419.695,2621513.0,89393.301,,,8458396
NJ,2001-03-01,1947914.352,,1501.449,2895850.0,112579.399,,,8461543
NJ,2001-04-01,1823658.579,,1211.118,2094946.0,103054.991,,,8464689
NJ,2001-05-01,2156351.962,,1258.958,1900361.0,114150.148,,,8467835
NJ,2001-06-01,2700697.579,,1682.988,2741433.0,110340.229,,,8470981
NJ,2001-07-01,2707382.034,,1705.538,2855930.0,117251.647,,,8474127
NJ,2001-08-01,3461752.317,,1920.566,2865642.0,112427.972,,,8477274
NJ,2001-09-01,2355046.531,,1501.572,2514197.0,107769.682,,,8480420
NJ,2001-10-01,2528723.927,,1382.017,1880092.0,109312.632,,,8483566
NJ,2001-11-01,1926629.169,,1390.617,2510772.0,112359.858,,,8486712
NJ,2001-12-01,1793095.834,,1435.332,2738900.0,113609.705,,,8489858
NM,2001-01-01,2905119.195,,12431.731,,1561.0,,,1845060
NM,2001-02-01,2688618.449,,23300.467,,1472.0,,,1847061
NM,2001-03-01,2591490.622,,24185.219,,1624.0,,,1849062
NM,2001-04-01,2295408.049,,22617.841,,1561.0,,,1851063
NM,2001-05-01,3101010.265,,26613.56,,1451.0,,,1853064
NM,2001-06-01,3025720.796,,25687.73,,1371.0,,,1855065
NM,2001-07-01,3292053.655,,25998.257,,1643.0,,,1857067
NM,2001-08-01,2896550.303,,23785.553,,1640.0,,,1859068
NM,2001-09-01,2584228.164,,15496.755,,1574.0,,,1861069
NM,2001-10-01,2710144.015,,13328.852,,1581.0,,,1863070
NM,2001-11-01,2462704.284,,10340.199,,1577.0,,,1865071
NM,2001-12-01,2802621.78,,13533.838,,1597.0,,,1867072
NV,2001-01-01,2645738.63,108738.678,211344.994,,,,,2074338
NV,2001-02-01,2614481.64,94487.85,259764.408,,,,,2080191
NV,2001-03-01,2661634.78,105704.285,272857.269,,,,,2086043
NV,2001-04-01,1669917.59,97919.68,272668.645,,,,,2091896
NV,2001-05-01,2455611.3,91632.549,258328.045,,,,,2097748
NV,2001-06-01,2534407.68,94267.439,259151.875,,,,,2103601
NV,2001-07-01,2588471.29,96454.461,238920.352,,,,,2109453
NV,2001-08-01,2917619.29,98061.717,219068.768,,,,,2115306
NV,2001-09-01,2640364.78,97431.13200000001,157719.652,,,,,2121158
NV,2001-10-01,2785876.42,104272.793,106954.825,,,,,2127010
NV,2001-11-01,2424548.46,102767.793,126154.05,,,,,2132863
NV,2001-12-01,2223701.47,108136.117,130789.118,,,,,2138715
NY,2001-01-01,7115847.058,,2017382.098,3333411.0,214790.923,,1516.311,19019968
NY,2001-02-01,5937633.758,,2012504.526,3366715.0,197981.171,,1469.073,19023315
NY,2001-03-01,6420283.573,,2203378.85,3333623.0,221205.195,,1656.711,19026662
NY,2001-04-01,5478470.128,,2043380.668,3094645.0,203805.146,,1722.459,19030009
NY,2001-05-01,6257433.163,,2052922.784,2676392.0,225841.824,,1640.735,19033356
NY,2001-06-01,7437774.894,,1920553.765,3558352.0,217388.631,,1917.61,19036703
NY,2001-07-01,7746842.343,,1801236.494,3450942.0,224100.079,,1913.329,19040050
NY,2001-08-01,9334267.738,,1698301.812,3543865.0,227551.082,,2047.306,19043397
NY,2001-09-01,6342898.272,,1574954.478,3545835.0,213113.656,,1629.197,19046744
NY,2001-10-01,6034205.543,,1740126.712,3494433.0,207374.888,,1659.035,19050091
NY,2001-11-01,4939838.273,,1908809.813,3519961.0,211774.475,,1587.127,19053438
NY,2001-12-01,5710263.916,,2110390.756,3476811.0,224903.112,,1781.107,19056786
OH,2001-01-01,11590685.826,,48026.0,1482026.0,41776.213,,,11373004
OH,2001-02-01,10090883.246,,31482.0,1004907.0,34427.707,,,11374532
OH,2001-03-01,11247754.905,,41037.0,779198.0,39828.569,,,11376060
OH,2001-04-01,9667920.042,,39981.0,1433803.0,35595.468,,,11377588
OH,2001-05-01,9812660.075,,45003.0,800749.0,33392.989,,,11379116
OH,2001-06-01,10380778.184,,55521.0,1435399.0,33012.223,,,11380644
OH,2001-07-01,11359669.809,,49838.0,973204.0,33209.92000000001,,,11382172
OH,2001-08-01,12103647.555,,38856.0,1567216.0,36207.19,,,11383700
OH,2001-09-01,9853672.372,,32135.0,1537585.0,36965.995,,,11385228
OH,2001-10-01,9595709.735,,32990.0,1555180.0,33359.121,,,11386756
OH,2001-11-01,9507701.186,,35783.0,1515041.0,35861.679,,,11388284
OH,2001-12-01,10645219.29,,60133.0,1379454.0,37323.413,,,11389812
OK,2001-01-01,4284039.158,,209475.523,,19646.619,,,3483229
OK,2001-02-01,3658552.837,,372341.13,,19317.127,,,3485735
OK,2001-03-01,3482086.266,,420423.653,,16583.888,,,3488241
OK,2001-04-01,3450183.376,,212923.908,,15342.867,,,3490746
OK,2001-05-01,4278085.184,,140015.471,,19778.669,,,3493252
OK,2001-06-01,4774636.861,,367061.724,,12461.767,,,3495758
OK,2001-07-01,6417156.668000001,,151651.927,,26618.46,,,3498264
OK,2001-08-01,6280548.263,,96304.129,,21571.466,,,3500770
OK,2001-09-01,4717639.068,,63853.843,,16955.35,,,3503275
OK,2001-10-01,4401814.73,,120830.824,,22651.894,,,3505781
OK,2001-11-01,4034703.896,,73392.647,,20837.677,,,3508287
OK,2001-12-01,4141034.542,,116415.222,,18929.808,,,3510793
OR,2001-01-01,1291225.871,,2804729.419,,51171.316,,3211.0,3465780
OR,2001-02-01,1180709.648,,2493913.882,,40295.658,,2894.0,3469194
OR,2001-03-01,1295088.171,,2823248.346,,82508.43000000001,,7693.0,3472608
OR,2001-04-01,1184893.208,,2521355.156,,72057.471,,6128.0,3476022
OR,2001-05-01,997123.402,,2865149.64,,59771.808,,5782.0,3479436
OR,2001-06-01,1122086.652,,2439751.328,,66185.657,,6447.0,3482850
OR,2001-07-01,1262338.614,,1905896.258,,68600.64600000001,,7492.0,3486264
OR,2001-08-01,1555235.537,,1875784.845,,75191.55900000001,,4966.0,3489678
OR,2001-09-01,1445675.216,,1809332.356,,68646.056,,4782.0,3493092
OR,2001-10-01,1483858.513,,1902571.03,,76301.583,,7468.0,3496506
OR,2001-11-01,1265088.504,,2314711.758,,68404.244,,6511.0,3499920
OR,2001-12-01,1446915.512,,2888111.977,,59393.463,,25213.0,3503334
PA,2001-01-01,11622951.221,,192233.854,6856605.0,217551.022,,1084.463,12326697
PA,2001-02-01,8684553.498,,200285.19,6037563.0,195832.256,,848.9770000000001,12330208
PA,2001-03-01,10356781.585,,261835.87,6077054.0,215619.145,,947.909,12333719
PA,2001-04-01,9097839.671,,323828.708,5160566.0,217825.226,,837.533,12337230
PA,2001-05-01,8917623.431,,131533.562,6426569.0,227044.73,,890.889,12340741
PA,2001-06-01,9727032.526,,144587.124,6258889.0,218415.34,,933.768,12344252
PA,2001-07-01,10999674.426,,98821.84700000001,6580561.0,239980.104,,1007.783,12347763
PA,2001-08-01,11715687.136,,62002.353,6473949.0,240879.142,,1050.063,12351274
PA,2001-09-01,9558956.152,,64991.355,5427798.0,222594.617,,891.2570000000001,12354785
PA,2001-10-01,9317613.306,,63470.575,5728264.0,233234.226,,858.921,12358296
PA,2001-11-01,9024246.925999999,,57834.549,6011664.0,226777.494,,855.92,12361807
PA,2001-12-01,10089515.849,,155347.016,6691315.0,231839.596,,966.517,12365319
RI,2001-01-01,413994.297,,176.749,,9702.0,,,1048779
RI,2001-02-01,434453.604,,185.166,,8881.0,,,1048814
RI,2001-03-01,580329.027,,246.169,,8928.0,,,1048850
RI,2001-04-01,442033.514,,188.29,,8578.0,,,1048885
RI,2001-05-01,649071.479,,275.087,,8928.0,,,1048920
RI,2001-06-01,611878.182,,259.342,,8633.0,,,1048956
RI,2001-07-01,686792.966,,290.631,,8411.0,,,1048991
RI,2001-08-01,781146.1240000001,,329.844,,8042.0,,,1049027
RI,2001-09-01,754098.164,,321.038,,8378.0,,,1049062
RI,2001-10-01,736846.2949999999,,313.683,,8151.0,,,1049097
RI,2001-11-01,562087.858,,240.716,,8202.0,,,1049133
RI,2001-12-01,742403.469,,316.285,,8782.0,,,1049168
SC,2001-01-01,3720647.651,,101683.982,3768823.0,116937.509,,,4078458
SC,2001-02-01,3095281.307,,100591.439,3437552.0,65305.505,,,4083569
SC,2001-03-01,3163017.505,,150587.06,4069889.0,65931.583,,,4088681
SC,2001-04-01,2544600.872,,131156.609,3708637.0,75519.92199999999,,,4093792
SC,2001-05-01,3139967.747,,87304.22899999999,3976320.0,81940.846,,,4098903
SC,2001-06-01,3670941.69,,89783.0,4533603.0,78130.712,,,4104014
SC,2001-07-01,3813245.834,,96487.225,4778634.0,72049.643,,,4109126
SC,2001-08-01,4047231.047,,113591.257,4823357.0,76636.26,,,4114237
SC,2001-09-01,3163226.136,,91816.345,4027859.0,70543.539,,,4119348
SC,2001-10-01,2630857.467,,96036.0,4222001.0,71569.115,,,4124459
SC,2001-11-01,2494545.808,,83503.178,4314532.0,66750.363,,,4129571
SC,2001-12-01,2699860.359,,82902.673,4208791.0,74530.847,,,4134682
SD,2001-01-01,354225.925,,311784.0,,,,0.0,761272
SD,2001-02-01,342389.8700000001,,263144.0,,,,0.0,761766
SD,2001-03-01,374098.209,,268782.0,,,,0.0,762261
SD,2001-04-01,371370.579,,105308.0,,,,0.0,762755
SD,2001-05-01,298613.28,,148508.0,,,,0.0,763249
SD,2001-06-01,341594.064,,306264.0,,,,0.0,763744
SD,2001-07-01,354360.35,,419683.0,,,,0.0,764238
SD,2001-08-01,349258.913,,543706.0,,,,0.0,764733
SD,2001-09-01,322752.463,,523489.0,,,,0.0,765227
SD,2001-10-01,233668.814,,438257.0,,,,0.0,765722
SD,2001-11-01,279321.222,,437642.0,,,,425.0,766216
SD,2001-12-01,346353.309,,283276.0,,,,446.0,766711
TN,2001-01-01,6057167.694,,445056.18,2581022.0,75102.27500000001,,,5760438
TN,2001-02-01,4486845.864,,624657.72,2332668.0,60301.28200000001,,,5765912
TN,2001-03-01,5008749.672,,626702.3,2555623.0,54859.155,,,5771385
TN,2001-04-01,5245749.085,,356567.8,2483733.0,65298.212,,,5776859
TN,2001-05-01,5230791.408,,278539.32,2546530.0,72809.467,,,5782332
TN,2001-06-01,4997304.618,,412246.72,2407128.0,74566.737,,,5787806
TN,2001-07-01,5779248.65,,527859.26,2198206.0,71222.224,,,5793279
TN,2001-08-01,5691663.807,,959846.2,2483521.0,72750.63500000001,,,5798753
TN,2001-09-01,4990248.024,,739401.98,2371359.0,69763.88799999999,,,5804226
TN,2001-10-01,4108981.808,,702486.46,2277950.0,72022.38100000001,,,5809700
TN,2001-11-01,4425743.637,,557455.11,1821673.0,71638.58,,,5815173
TN,2001-12-01,4581608.476,,715711.01,2517018.0,68310.105,,,5820647
TX,2001-01-01,27009270.708,,138092.549,3545310.0,224676.659,0.0,83931.0,21316975
TX,2001-02-01,22162842.929,,110148.091,3037626.0,174255.802,0.0,141647.0,21352756
TX,2001-03-01,24686102.853,,180140.329,2462837.0,163628.278,0.0,87631.0,21388537
TX,2001-04-01,24384899.828,,124231.941,2668816.0,192880.895,0.0,115487.0,21424318
TX,2001-05-01,27740913.998,,115101.899,3419870.0,204257.751,0.0,103312.0,21460099
TX,2001-06-01,30834137.964,,96921.335,3405594.0,190699.036,0.0,92156.0,21495881
TX,2001-07-01,36081582.212,,100929.154,3460095.0,220880.114,0.0,76347.73999999999,21531662
TX,2001-08-01,35841843.509,,91679.635,3174506.0,212741.955,-2.0,55824.12,21567443
TX,2001-09-01,28718852.624,,79965.367,3383498.0,213912.5,-3.0,75750.72,21603224
TX,2001-10-01,25076190.639,,49075.747,2615902.0,219214.781,0.0,123255.58,21639005
TX,2001-11-01,22670655.579,,45635.458,3435732.0,211838.083,0.0,89264.19,21674787
TX,2001-12-01,24381348.067,,68409.495,3553077.0,211681.951,0.0,142903.91,21710568
UT,2001-01-01,2902817.309,13716.0,39624.685,,902.0,,,2290663
UT,2001-02-01,2741392.849,12367.0,41236.473,,689.0,,,2295085
UT,2001-03-01,2379255.516,13636.0,41293.473,,834.0,,,2299508
UT,2001-04-01,2620629.693,12972.0,42896.268,,840.0,,,2303931
UT,2001-05-01,2969134.343,-129.0,79838.557,,941.0,,,2308353
UT,2001-06-01,2889064.607,14847.0,44538.499,,671.0,,,2312776
UT,2001-07-01,3247597.263,16025.0,41153.957,,655.0,,,2317199
UT,2001-08-01,3222971.923,16318.0,38939.522,,132.0,,,2321621
UT,2001-09-01,3110409.036,13057.0,35723.244,,964.0,,,2326044
UT,2001-10-01,3137888.856,15866.0,32150.502,,967.0,,,2330466
UT,2001-11-01,2998803.529,14003.0,32808.905,,924.0,,,2334889
UT,2001-12-01,2962994.957,10064.0,34318.916,,1123.0,,,2339312
VA,2001-01-01,4434671.788,,73367.81,2555570.0,193612.757,0.0,,7178453
VA,2001-02-01,3575387.999,,73714.055,2204242.0,160172.093,0.0,,7186141
VA,2001-03-01,4140974.762,,105810.519,2083180.0,160476.222,0.0,,7193828
VA,2001-04-01,3659019.523,,139279.789,2285984.0,153468.324,0.0,,7201516
VA,2001-05-01,3142275.041,,99058.274,2314958.0,177575.789,0.0,,7209203
VA,2001-06-01,3879043.841,,97540.64,2506251.0,185319.484,0.0,,7216891
VA,2001-07-01,4331557.079,,99192.451,2524819.0,191432.608,0.0,,7224578
VA,2001-08-01,5249451.288,,84926.684,2391745.0,192667.29,0.0,,7232266
VA,2001-09-01,3869599.343,,69686.514,1920679.0,167451.704,0.0,,7239954
VA,2001-10-01,3585633.794,,55638.344,1881778.0,176249.589,0.0,,7247641
VA,2001-11-01,3886331.018,,57178.762,1049510.0,185904.339,0.0,,7255329
VA,2001-12-01,3673643.94,,58828.541,2040414.0,197294.377,0.0,,7263016
VT,2001-01-01,17414.482,,96686.667,391996.0,40732.0,,1377.0,610659
VT,2001-02-01,3533.6,,84041.783,355360.0,33181.0,,1472.0,610800
VT,2001-03-01,1549.474,,79613.022,357555.0,31525.0,,1407.0,610941
VT,2001-04-01,1355.138,,110831.637,328187.0,25901.0,,903.0,611082
VT,2001-05-01,6732.754,,91359.338,129478.0,25877.0,,976.0,611223
VT,2001-06-01,1757.942,,95212.11,372189.0,27735.0,,771.0,611364
VT,2001-07-01,2381.507,,68194.446,379097.0,27732.0,,696.0,611505
VT,2001-08-01,3745.489,,47491.266,371824.0,40486.0,,467.0,611646
VT,2001-09-01,1304.823,,43512.42,365191.0,34418.0,,582.0,611786
VT,2001-10-01,1307.5,,44261.113,384957.0,27497.0,,1126.0,611927
VT,2001-11-01,766.513,,57271.252,378276.0,29380.0,,1107.0,612068
VT,2001-12-01,890.777,,65735.95,357010.0,25944.0,,1249.0,612209
WA,2001-01-01,1692365.756,,5545110.68,842334.0,111643.769,,,5984083
WA,2001-02-01,1590295.435,,4535740.847,758058.0,93994.561,,,5991003
WA,2001-03-01,1722911.435,,5024913.765,831472.0,106964.689,,,5997923
WA,2001-04-01,1428119.029,,4009042.136,751937.0,105952.515,,,6004843
WA,2001-05-01,1199927.465,,4509648.34,389614.0,83766.277,,,6011763
WA,2001-06-01,1234831.614,,5007943.417,-7286.0,105760.791,,,6018683
WA,2001-07-01,1641411.78,,3608067.473,595523.0,109676.139,,,6025604
WA,2001-08-01,1659587.243,,4416518.091,785605.0,102501.235,,,6032524
WA,2001-09-01,1409053.186,,3871840.395,805414.0,102428.141,,,6039444
WA,2001-10-01,1354095.117,,3951552.434,841249.0,113508.931,,,6046364
WA,2001-11-01,1460909.805,,4527698.323,814440.0,87466.993,,,6053284
WA,2001-12-01,1437039.992,,5725816.108,842069.0,87959.02500000001,,,6060204
WI,2001-01-01,3988828.368,,140044.563,1122915.0,107849.423,,4482.0,5398700
WI,2001-02-01,3396784.001,,122517.742,972831.0,98348.74,,3550.0,5401394
WI,2001-03-01,3363116.297,,177318.379,1111328.0,100793.056,,3436.0,5404088
WI,2001-04-01,3410763.358,,254318.641,807880.0,88636.541,,5266.0,5406783
WI,2001-05-01,3349595.867,,248618.022,929096.0,81269.867,,3880.0,5409477
WI,2001-06-01,3535531.694,,222909.621,1031957.0,93933.862,,4381.0,5412171
WI,2001-07-01,4365892.871,,149389.209,1097059.0,98612.322,,3583.0,5414865
WI,2001-08-01,4435693.651,,150854.891,1073851.0,104979.726,,4023.0,5417560
WI,2001-09-01,3421929.112,,120235.209,840323.0,95893.369,,6410.0,5420254
WI,2001-10-01,3793084.293,,122215.578,742015.0,105049.361,,12297.0,5422948
WI,2001-11-01,3472787.211,,151889.516,734847.0,95693.85800000001,,11316.0,5425642
WI,2001-12-01,3401196.52,,207135.901,1042976.0,121562.188,,9660.0,5428337
WV,2001-01-01,8572499.439,,71550.23000000001,,1854.0,,,1813181
WV,2001-02-01,7263348.672,,94430.62,,3428.0,,,1813553
WV,2001-03-01,6897586.972,,123832.86,,3697.0,,,1813925
WV,2001-04-01,6223462.559,,82794.03,,4529.0,,,1814297
WV,2001-05-01,6630004.78,,83437.88,,4383.0,,,1814669
WV,2001-06-01,7132225.141,,92142.84,,4024.0,,,1815041
WV,2001-07-01,7917062.858,,70064.34,,1604.0,,,1815413
WV,2001-08-01,8134347.962,,71368.12,,1945.0,,,1815785
WV,2001-09-01,5805481.279,,40799.08,,202.0,,,1816157
WV,2001-10-01,5251019.118,,30623.42,,491.0,,,1816529
WV,2001-11-01,4769463.675,,28424.77,,171.0,,,1816901
WV,2001-12-01,6261941.924,,55707.37,,9.0,,,1817274
WY,2001-01-01,3944213.99,,43775.16,,6974.3,,25014.339,501348
WY,2001-02-01,3679694.387,,38451.555,,6392.3,,22002.391,501930
WY,2001-03-01,4016983.868,,47356.15,,7119.8,,21297.436,502512
WY,2001-04-01,3370803.912,,67692.05,,7480.0,,12868.289,503094
WY,2001-05-01,3310312.921,,102759.996,,7672.7,,15547.046,503676
WY,2001-06-01,3529524.855,,126616.44,,7130.0,,22138.253,504258
WY,2001-07-01,3960996.352,,136420.573,,7730.0,,22425.324,504840
WY,2001-08-01,3744286.132,,125808.553,,7920.0,,22126.154,505422
WY,2001-09-01,2866756.884,,87126.402,,8190.0,,22422.698,506004
WY,2001-10-01,3552710.194,,33544.344,,12550.0,,56671.316,506586
WY,2001-11-01,3736128.922,,28834.587,,20480.0,,60868.019,507168
WY,2001-12-01,3713000.523,,40725.189,,8270.0,,52707.732,507750
AK,2002-01-01,526582.568,,118944.23,,1091.837,,,644285
AK,2002-02-01,437525.23,,111685.818,,920.883,,,644980
AK,2002-03-01,469779.631,,114826.098,,1001.716,,,645674
AK,2002-04-01,427124.317,,111308.793,,951.725,,,646368
AK,2002-05-01,421086.852,,108503.867,,1002.904,,,647062
AK,2002-06-01,406747.21,,116831.163,,747.8,,,647756
AK,2002-07-01,411266.063,,119155.871,,891.429,,,648450
AK,2002-08-01,389795.067,,116573.9,,932.873,,,649145
AK,2002-09-01,429894.642,,108927.494,,1136.081,,,649839
AK,2002-10-01,455916.61,,121399.282,,1189.935,,,650533
AK,2002-11-01,434552.918,,148865.803,,1085.545,,,651227
AK,2002-12-01,505548.128,,142328.682,,1202.272,,,651921
AL,2002-01-01,6878316.617,,980498.0,2949643.0,394637.325,,,4516399
AL,2002-02-01,5862613.449,,816811.0,2665286.0,342818.73,,,4519171
AL,2002-03-01,5625681.169,,808362.0,2686971.0,310547.152,,,4521943
AL,2002-04-01,5847999.237,,695336.0,2309008.0,304252.682,,,4524715
AL,2002-05-01,6516818.01,,757250.0,2853342.0,300873.618,,,4527487
AL,2002-06-01,8376187.346,,323834.0,2805207.0,347747.07,,,4530259
AL,2002-07-01,9491426.35,,374993.0,2783034.0,391525.823,,,4533030
AL,2002-08-01,9283302.553,,391836.0,2849954.0,381250.669,,,4535802
AL,2002-09-01,8379440.43,,494897.0,2345774.0,320651.607,,,4538574
AL,2002-10-01,7559567.826,,604664.0,1918094.0,240896.084,,,4541346
AL,2002-11-01,6997564.459,,1271931.0,2832590.0,240066.603,,,4544118
AL,2002-12-01,7026118.605,,1659863.0,2858023.0,293371.478,,,4546890
AR,2002-01-01,2478462.487,,230870.0,1334355.0,181324.475,,,2723924
AR,2002-02-01,2030366.843,,373704.0,1209239.0,147383.284,,,2725945
AR,2002-03-01,1310367.005,,340098.0,1340682.0,140209.548,,,2727966
AR,2002-04-01,2390085.953,,379227.0,874937.0,150787.201,,,2729987
AR,2002-05-01,1888579.695,,272580.0,1223077.0,114274.198,,,2732008
AR,2002-06-01,2297920.9,,367328.0,1334145.0,121515.678,,,2734029
AR,2002-07-01,2843531.469,,392475.0,1366828.0,152423.393,,,2736050
AR,2002-08-01,3055967.483,,349646.0,1369798.0,151774.627,,,2738071
AR,2002-09-01,2837383.994,,270963.0,1264140.0,155709.211,,,2740092
AR,2002-10-01,2510638.328,,189923.0,806874.0,160446.48,,,2742113
AR,2002-11-01,2202412.84,,127723.0,1081735.0,136881.82,,,2744134
AR,2002-12-01,2015317.167,,141292.0,1353074.0,143167.08,,,2746155
AZ,2002-01-01,4090558.155,,687079.311,2844319.0,6063.16,37.0,,5393420
AZ,2002-02-01,3709420.637,,621267.145,2566694.0,4495.8,44.0,,5403932
AZ,2002-03-01,4210676.714,,777410.1159999999,2343806.0,5810.44,44.0,,5414443
AZ,2002-04-01,4077372.941,,700945.596,2169710.0,3672.44,48.0,,5424955
AZ,2002-05-01,4335962.582,,701867.909,2819293.0,4402.98,51.0,,5435466
AZ,2002-06-01,4588134.1,,720737.455,2717774.0,3844.34,53.0,,5445978
AZ,2002-07-01,5317941.887,,776475.601,2792098.0,3756.36,31.0,,5456489
AZ,2002-08-01,5282672.487,,736991.4569999999,2793709.0,3646.92,45.0,,5467001
AZ,2002-09-01,5078302.839,,454697.298,2615410.0,4017.74,39.0,,5477512
AZ,2002-10-01,4877110.391,,401154.595,1879761.0,4229.0,32.0,,5488024
AZ,2002-11-01,4873917.811,,384466.499,2506794.0,5041.0,23.0,,5498535
AZ,2002-12-01,5131663.401,,464087.02,2812543.0,4365.46,12.0,,5509047
CA,2002-01-01,7144574.335,1149987.504,2514661.809,3246889.0,555326.626,11283.0,131448.432,34576295
CA,2002-02-01,6272777.963,1011976.24,1920310.51,2868838.0,470825.088,23521.0,153450.441,34604481
CA,2002-03-01,8195643.703,1119686.05,2451992.305,3227002.0,538316.012,44353.0,266986.566,34632667
CA,2002-04-01,6048807.185,1006758.727,2912531.41,3111275.0,462271.54,45810.0,409496.473,34660853
CA,2002-05-01,6077343.363,1102571.903,3460883.143,2181981.0,474443.308,57589.0,478275.813,34689039
CA,2002-06-01,8394665.832,1052379.219,3377098.241,2217453.0,565035.182,95490.20999999999,557097.985,34717225
CA,2002-07-01,10922499.464,1125741.418,3280665.047,3168074.0,588848.589,85505.56,443319.975,34745410
CA,2002-08-01,10306212.171,1124048.369,3066096.594,3195924.0,551628.425,74880.37,476441.553,34773596
CA,2002-09-01,9487217.347,1086894.771,2398107.833,3150391.0,555559.099,52568.89,294802.328,34801782
CA,2002-10-01,7552831.06,1121350.27,1862885.512,2948833.0,543926.831,30924.0,284412.084,34829968
CA,2002-11-01,6975952.442,1079147.808,1770514.393,2163179.0,520974.779,28151.73,157968.815,34858154
CA,2002-12-01,7774947.682,1115592.091,2108421.757,2872501.0,547094.493,4295.29,148944.842,34886340
CO,2002-01-01,3942363.872,,105924.661,,2528.0,,17010.871,4452914
CO,2002-02-01,3314428.787,,84730.966,,2764.0,,15444.324,4458980
CO,2002-03-01,3498985.772,,96342.276,,2621.0,,12226.289,4465046
CO,2002-04-01,3468934.445,,112207.48,,2636.0,,13604.586,4471112
CO,2002-05-01,3749656.699,,152695.917,,3268.0,,11442.669,4477178
CO,2002-06-01,3906695.347,,150506.204,,2496.0,,10448.552,4483244
CO,2002-07-01,4277622.341,,146595.81,,2272.0,,8411.61,4489310
CO,2002-08-01,4051548.644,,132929.193,,1742.0,,11015.621,4495377
CO,2002-09-01,3606099.889,,71767.604,,1954.0,,10717.915,4501443
CO,2002-10-01,3849187.231,,36152.441,,2527.0,,10965.5,4507509
CO,2002-11-01,3641104.5,,62635.09,,2557.0,,13001.269,4513575
CO,2002-12-01,3985341.496,,56519.355,,2469.0,,15572.554,4519641
CT,2002-01-01,1190489.163,,31622.841,1477462.0,133517.615,,,3440675
CT,2002-02-01,1040021.567,,19033.053,1020136.0,118354.775,,,3442080
CT,2002-03-01,1223437.959,,24053.144,850042.0,143864.048,,,3443484
CT,2002-04-01,949135.105,,34074.087,1159749.0,133240.322,,,3444889
CT,2002-05-01,1183403.059,,45841.3,1497037.0,138327.61,,,3446293
CT,2002-06-01,1141399.416,,37859.142,1421445.0,138725.021,,,3447698
CT,2002-07-01,1646921.57,,12950.269,1484163.0,142837.229,,,3449102
